geocode,Forecast_Year,Pred_R0,Pred_Peak_Week,Pred_Total_Cases_Log,Pred_Total_Cases,Pred_Alpha,Pred_Beta
3502507,2026,1.8186803,19.65015,6.4001627,600,0.45382845,0.55297685
3502606,2026,1.8447392,18.636488,5.443244,230,0.45978117,0.5472926
3502705,2026,2.093086,20.609325,5.9723935,391,0.521303,0.6251326
3502754,2026,1.870633,21.033434,6.0756087,434,0.4697898,0.5949527
3502804,2026,1.4770768,21.108957,8.963325,7810,0.32853732,0.44355285
3502903,2026,1.8475441,19.91301,5.6717772,289,0.4645676,0.5546062
3503000,2026,1.6373273,18.353481,5.270734,193,0.38425148,0.4904793
3503109,2026,2.3555188,23.001663,6.2934284,540,0.57758784,0.707742
3503158,2026,4.0346475,15.52254,4.718273,110,0.75211775,1.3290719
3503208,2026,1.4910641,20.892746,8.843092,6925,0.32786041,0.44668353
3503307,2026,1.6577696,21.640352,7.648977,2097,0.4020137,0.50450516
3503356,2026,1.9187955,19.677795,4.8029323,120,0.49431893,0.56414056
3503406,2026,1.7228727,20.396664,6.175313,479,0.42526186,0.52910614
3503505,2026,2.2766695,22.376755,5.8147607,334,0.56076807,0.6829181
3503604,2026,2.0695446,19.90929,7.0221376,1120,0.52070206,0.616652
3503703,2026,1.8176572,18.13679,6.1441174,464,0.45280766,0.54253966
3503802,2026,1.732868,20.757547,6.2773724,531,0.42641145,0.5279888
3503901,2026,1.6505651,19.679283,6.9763303,1069,0.39541987,0.50328815
3503950,2026,1.8639576,17.879196,4.925944,136,0.46101364,0.5513965
3504008,2026,1.6655762,20.8348,8.09075,3263,0.39243355,0.51126546
3504107,2026,1.5693655,20.341368,7.345372,1548,0.36147243,0.47470033
3504206,2026,1.7682732,19.791475,5.9644566,388,0.44049418,0.53361785
3504305,2026,2.2492063,14.259002,5.573004,262,0.5519072,0.6542855
3504404,2026,1.8566749,18.5064,5.305812,200,0.46493363,0.5621617
3504503,2026,1.9509436,20.376545,6.8432894,936,0.49117047,0.5935987
3504602,2026,1.6222165,19.819366,6.8495097,942,0.3880453,0.48758966
3504701,2026,2.1386302,18.899212,5.1592855,173,0.53674567,0.6359518
3504800,2026,1.6195724,20.140177,5.958455,386,0.37853608,0.48653394
3504909,2026,2.162707,19.417183,6.3139787,551,0.5434119,0.6422136
3505005,2026,2.3413756,23.200598,5.668407,288,0.5762549,0.6991646
3505104,2026,1.7192729,18.287436,5.885776,358,0.41911253,0.51229835
3505203,2026,2.1027336,19.773367,6.11629,452,0.52141684,0.6346967
3505302,2026,1.7580845,20.103006,6.023073,411,0.4361973,0.54204065
3505351,2026,2.2130628,21.408072,6.0907774,440,0.551035,0.6554112
3505401,2026,2.7387605,16.345911,4.970867,143,0.6394817,0.8089824
3505500,2026,1.5663183,19.370266,8.57292,5285,0.3676458,0.47522783
3505609,2026,1.6200005,19.579699,6.8127556,908,0.38924283,0.48835522
3505708,2026,1.7162069,20.812944,8.173426,3544,0.42574558,0.5178355
3505807,2026,1.70223,18.739695,6.781799,880,0.4184236,0.5131357
3505906,2026,1.7204449,20.239538,7.5611734,1921,0.42508298,0.51554227
3506003,2026,1.6494044,20.017056,9.463007,12873,0.3974606,0.49109155
3506102,2026,1.6324438,19.729609,7.768772,2364,0.39213055,0.49059874
3506201,2026,1.7667526,22.987732,5.359297,211,0.44474992,0.52252054
3506300,2026,2.144762,18.599514,6.325658,557,0.5429742,0.6289313
3506359,2026,1.5452684,19.145557,7.3517756,1557,0.3580773,0.4641922
3506409,2026,1.8181468,16.072552,5.4861226,240,0.4508043,0.54310715
3506508,2026,1.5375248,21.277227,8.629426,5592,0.35350868,0.45903033
3506607,2026,1.7374111,24.135977,6.52583,681,0.42585894,0.5408442
3506706,2026,1.718524,18.67989,6.847616,940,0.42486733,0.51922977
3506805,2026,2.0518768,21.039263,5.250432,189,0.5084958,0.6021044
3506904,2026,1.9379889,24.02085,6.5285587,683,0.49024972,0.61014324
3507001,2026,1.8166561,19.987118,7.042916,1143,0.45435512,0.55236864
3507100,2026,2.0498493,20.34267,6.1196055,453,0.51711,0.6130151
3507209,2026,2.043479,17.197166,4.7064457,109,0.5147249,0.6594972
3507308,2026,1.8405752,18.950756,5.36362,212,0.46912396,0.55959135
3507407,2026,1.8201609,17.505505,6.9186215,1009,0.44772008,0.5424893
3507456,2026,1.8173815,21.98797,5.1685133,174,0.45461234,0.54625094
3507506,2026,1.5765214,21.067385,7.628461,2054,0.37739956,0.47518647
3507605,2026,1.6173205,22.177908,7.395096,1626,0.38540998,0.48689973
3507704,2026,1.7888439,18.22845,5.457633,233,0.4519027,0.5366725
3507753,2026,2.2378466,19.506546,5.0243526,151,0.5594338,0.66003245
3507803,2026,1.6638987,18.732054,6.5125427,672,0.40357774,0.50668526
3507902,2026,1.9905846,19.43709,6.471309,645,0.5056189,0.6143725
3508009,2026,1.8419735,21.65088,6.2950525,540,0.45000228,0.56828916
3508108,2026,1.5971617,19.027037,6.860565,952,0.37925443,0.4869879
3508207,2026,2.0055404,16.544544,5.116206,165,0.50894564,0.6013311
3508306,2026,1.9113898,22.814898,5.5741596,262,0.48099464,0.5648021
3508405,2026,1.5454763,20.734465,5.987959,397,0.3602251,0.4589541
3508504,2026,1.6333904,20.647455,6.8707757,962,0.38881785,0.49191588
3508603,2026,1.7320769,20.796572,6.499858,664,0.4186339,0.52556616
3508702,2026,1.8453695,22.780006,6.5862684,724,0.4617749,0.56739414
3508801,2026,1.9830344,16.686462,6.0303082,414,0.49832714,0.5897187
3508900,2026,2.1125445,18.528889,4.913916,135,0.5309036,0.6417493
3509007,2026,1.9514387,21.2065,6.6966577,808,0.49550954,0.5922576
3509106,2026,1.8312721,17.464928,5.2487593,189,0.45584404,0.54784393
3509205,2026,1.7008492,20.838484,6.7614913,862,0.40751997,0.51331556
3509254,2026,2.1136913,18.82505,6.72964,835,0.5096686,0.62391055
3509304,2026,1.8425536,19.652605,5.8351684,341,0.46228135,0.5583445
3509403,2026,2.0839226,19.708254,5.9262567,373,0.52439785,0.621147
3509452,2026,2.321887,22.048765,6.533402,686,0.5705824,0.697629
3509502,2026,1.5239444,21.41655,10.268686,28815,0.3470696,0.45038658
3509601,2026,2.010743,18.278648,6.261664,523,0.50106204,0.59769547
3509700,2026,1.8470322,21.511198,6.659987,779,0.45863065,0.5541419
3509809,2026,1.8586681,21.199059,5.9050336,365,0.4662605,0.5697168
3509908,2026,2.0913117,21.040895,6.425232,616,0.5212122,0.6030672
3509957,2026,2.127672,18.242237,5.2746964,194,0.5347906,0.6389762
3510005,2026,1.6653979,20.070892,7.1063023,1218,0.40788117,0.5069775
3510104,2026,1.7879415,20.515411,4.615137,100,0.45090273,0.53264195
3510153,2026,1.9928445,19.988142,6.0893764,440,0.5036123,0.59108067
3510203,2026,1.739653,20.675398,6.217197,500,0.4302341,0.5328146
3510302,2026,1.621701,23.516735,6.58649,724,0.385036,0.48957393
3510401,2026,1.6532872,20.543076,6.7945123,891,0.40040323,0.50133073
3510500,2026,1.4899194,21.786083,8.564499,5241,0.3305659,0.45182705
3510609,2026,1.8640524,20.649002,6.8905716,981,0.4689825,0.56042457
3510708,2026,1.6997539,19.68847,5.872934,354,0.40386304,0.5141399
3510807,2026,1.8353118,20.910124,7.0151896,1112,0.46126243,0.56034744
3510906,2026,1.8859756,20.67653,5.6306105,277,0.47763506,0.6163281
3511003,2026,1.6166339,18.210955,6.8934293,984,0.38787892,0.48147482
3511102,2026,1.5177412,20.423492,8.762164,6386,0.33871323,0.453238
3511201,2026,2.0321891,17.968336,6.2528777,518,0.51454467,0.60556835
3511300,2026,1.6524134,19.718046,6.2638254,524,0.3979288,0.49788016
3511409,2026,2.1822872,20.570597,5.494384,242,0.53788936,0.6494037
3511508,2026,1.766826,21.648674,6.2662287,525,0.43472975,0.529057
3511607,2026,1.6580769,22.405218,6.4576063,636,0.40518302,0.50176406
3511706,2026,1.8043703,21.719086,6.310669,549,0.45210308,0.55335474
3511904,2026,2.0212476,19.548147,5.1225877,166,0.51180434,0.6053974
3512001,2026,1.7170775,19.485518,6.402937,602,0.42501527,0.51388675
3512100,2026,1.7295455,21.087013,5.76586,318,0.42795566,0.5194177
3512209,2026,1.7102234,19.682152,6.8614817,953,0.42140272,0.5151359
3512308,2026,1.7283828,19.07096,6.903689,994,0.42608413,0.51646256
3512407,2026,1.7593272,20.68496,6.7308702,836,0.4342461,0.52845097
3512506,2026,1.5785668,20.64486,5.972825,391,0.36811405,0.47714546
3512605,2026,1.9213368,22.41805,5.5185156,248,0.48596987,0.57289004
3512704,2026,1.9273432,19.626545,4.999408,147,0.4829925,0.62321806
3512803,2026,1.7208283,20.401787,6.3590665,576,0.41672486,0.5159381
3512902,2026,1.8465469,13.722846,5.7017426,298,0.45578077,0.5503855
3513009,2026,1.7367911,18.567793,7.007546,1103,0.4357114,0.5267846
3513108,2026,1.9760231,19.849115,6.626605,753,0.49998653,0.5994072
3513207,2026,1.9458169,18.79334,5.741428,310,0.49387586,0.5839803
3513306,2026,2.2379262,18.138794,5.1134796,165,0.5501902,0.6767822
3513405,2026,1.8152747,18.93177,7.311424,1496,0.44878787,0.5511261
3513504,2026,1.4032111,23.225666,7.702496,2212,0.29803088,0.42496523
3513603,2026,1.8732333,23.391087,6.5867214,724,0.4711173,0.55773044
3513702,2026,1.5414295,21.23195,6.4209175,613,0.35057843,0.46307462
3513801,2026,1.7586299,21.547882,7.8013744,2442,0.4355956,0.53792167
3513850,2026,1.7443913,18.860432,4.998475,147,0.40873566,0.512173
3513900,2026,2.0665438,24.51633,5.585637,265,0.5161205,0.6201055
3514007,2026,1.9035323,20.244492,6.3918166,595,0.47927716,0.57764435
3514106,2026,1.7667528,21.763767,6.3965683,598,0.4369782,0.54978186
3514205,2026,1.6766952,16.868063,5.269466,193,0.39524913,0.49769747
3514304,2026,1.8902688,22.891357,6.267067,525,0.47996867,0.5777154
3514403,2026,1.6235569,18.187243,7.501416,1809,0.38496116,0.48528415
3514502,2026,2.0774724,19.159698,5.8798385,356,0.52087337,0.6210737
3514601,2026,1.8881675,19.125235,6.0607033,427,0.48144603,0.5643627
3514700,2026,2.0596993,18.172531,5.8847823,358,0.5183479,0.61321956
3514809,2026,2.6747818,17.666435,6.440524,625,0.6311418,0.7992027
3514908,2026,1.8845736,20.693748,6.068472,431,0.47020432,0.5600575
3514924,2026,2.0873127,19.008467,5.4573975,233,0.5275046,0.6332394
3514957,2026,1.9033196,18.282066,5.1692924,174,0.48161322,0.5779284
3515004,2026,1.7441158,21.148691,6.66365,782,0.43094155,0.5285795
3515103,2026,2.3161602,17.319796,6.665281,783,0.57199734,0.7001516
3515129,2026,1.9257202,19.194773,6.264577,524,0.47506616,0.5760156
3515152,2026,1.625351,21.310871,6.703108,813,0.3842667,0.5057824
3515186,2026,1.5698248,21.351654,7.2905965,1465,0.36718252,0.47779742
3515194,2026,2.000408,20.405315,5.7352777,308,0.50592625,0.6096214
3515202,2026,1.5914868,18.558361,6.6060934,738,0.37593496,0.47196966
3515301,2026,2.0705147,18.844631,5.4787593,238,0.5272904,0.6196889
3515350,2026,1.7801125,19.098442,5.960473,386,0.44390327,0.5404086
3515400,2026,2.3270636,23.98539,6.3435297,567,0.57526165,0.7259166
3515509,2026,1.5753981,20.298553,7.8204436,2490,0.36989325,0.47449356
3515608,2026,1.8147856,19.200613,5.4309235,227,0.4608663,0.5516221
3515657,2026,2.0095875,20.10267,4.2425423,68,0.50497144,0.60878044
3515707,2026,1.8566236,20.73246,6.2781816,531,0.46567324,0.57230943
3515806,2026,3.4810529,21.176598,5.317497,202,0.712908,1.0507529
3515905,2026,2.1585271,17.527897,5.5189357,248,0.54369617,0.63649756
3516002,2026,1.7758908,19.815182,6.195826,489,0.43961692,0.53855884
3516101,2026,2.462746,16.465431,5.9426775,379,0.5886061,0.70980686
3516200,2026,1.5920888,19.6561,8.248665,3821,0.3703844,0.4793886
3516309,2026,2.0309694,19.89546,6.6040215,737,0.50901794,0.614727
3516408,2026,1.8430378,21.682669,7.546966,1893,0.46201044,0.54904246
3516507,2026,1.8079085,18.334126,5.571432,261,0.44953582,0.5521005
3516606,2026,2.11255,19.409405,5.697006,296,0.53117484,0.6453078
3516705,2026,1.5574955,18.895428,7.126522,1243,0.36328933,0.4631288
3516804,2026,2.2692034,14.120551,5.49148,241,0.56021494,0.6925803
3516853,2026,1.6879035,18.294008,6.4682035,643,0.4141567,0.51452506
3516903,2026,1.7153399,19.47076,5.908484,367,0.42006606,0.51189625
3517000,2026,1.8473563,17.32566,6.065436,429,0.46348482,0.54463744
3517109,2026,1.9726616,17.494423,5.8315206,339,0.49790004,0.597942
3517208,2026,1.671689,19.919159,5.657961,285,0.406955,0.5021657
3517307,2026,1.7307168,16.939468,5.7013254,298,0.4261657,0.51856786
3517406,2026,1.5141882,19.117622,7.504573,1815,0.34454125,0.46280766
3517505,2026,1.7174995,19.926155,6.684524,798,0.42354026,0.5161664
3517604,2026,2.3496847,24.313925,6.098498,444,0.57736194,0.6884581
3517703,2026,1.9260514,13.421764,6.05519,425,0.4849781,0.5810287
3517802,2026,1.5401294,17.88255,6.177738,480,0.35973594,0.47005206
3517901,2026,1.961751,14.079888,5.560403,258,0.49058828,0.5828141
3518008,2026,1.7608933,20.731546,5.007335,148,0.43809766,0.53268874
3518107,2026,1.8897121,20.341063,5.60772,271,0.4730086,0.55871874
3518206,2026,1.7455757,18.489662,7.449822,1718,0.436106,0.52185786
3518305,2026,1.5169272,19.202486,6.323391,556,0.3479323,0.45670933
3518404,2026,1.700036,19.925741,8.073348,3206,0.4157519,0.5149211
3518503,2026,2.2491086,22.407948,6.655662,776,0.55578387,0.6744059
3518602,2026,1.8068696,20.904497,6.3393717,565,0.45073804,0.53596187
3518701,2026,1.4863285,19.878717,7.757341,2337,0.33123127,0.4440348
3518800,2026,1.6263356,20.843578,9.040802,8439,0.38890904,0.48495612
3518859,2026,1.8888848,17.182322,5.507446,245,0.47341228,0.56147563
3518909,2026,1.7815021,20.443235,4.5954885,98,0.43466422,0.527294
3519006,2026,1.9498521,18.054457,6.0380683,418,0.49483377,0.5821368
3519055,2026,1.7342361,22.461195,6.269197,527,0.42517984,0.53361833
3519071,2026,1.6061273,21.22639,8.53985,5113,0.3813807,0.47896224
3519105,2026,1.7562233,21.154928,5.8794603,356,0.4350407,0.54473215
3519204,2026,1.8461814,17.649015,5.690795,295,0.46770704,0.55926704
3519253,2026,2.0922487,23.695843,5.288429,197,0.51575285,0.61549103
3519303,2026,1.7552285,21.208567,6.8797035,971,0.43585706,0.5355983
3519402,2026,1.8063242,17.436934,6.59087,727,0.45563477,0.5380738
3519501,2026,2.0240672,19.972261,6.008717,405,0.5120323,0.6212381
3519600,2026,1.7204175,19.390598,7.4260716,1678,0.4235756,0.5174279
3519709,2026,1.8437341,18.48882,7.074094,1179,0.46030018,0.5689965
3519808,2026,1.7653579,16.401642,5.313031,201,0.43110588,0.51697993
3519907,2026,1.6752108,22.125425,6.4223843,614,0.40478268,0.50209355
3520004,2026,1.7720202,20.112312,5.8619075,350,0.4394371,0.5389133
3520103,2026,1.7863104,16.591612,6.186784,485,0.448451,0.53123045
3520202,2026,1.9279116,19.920704,6.2788672,532,0.48496005,0.5658124
3520301,2026,1.990716,19.644129,6.7271695,833,0.4954853,0.5847956
3520400,2026,1.4752214,21.135254,8.087805,3253,0.33110964,0.44316852
3520426,2026,1.8582759,21.636366,6.1215725,454,0.4664788,0.54762924
3520442,2026,1.639966,15.552766,6.9101906,1001,0.39164063,0.49096987
3520509,2026,1.698242,22.033602,7.4371834,1696,0.4091966,0.5145066
3520608,2026,1.8898287,16.731596,5.8235407,337,0.4715085,0.5607141
3520707,2026,1.7144862,20.322289,5.8137608,333,0.41971993,0.51196474
3520806,2026,1.7600763,18.543024,5.8207626,336,0.43812662,0.53315103
3520905,2026,1.9276783,20.591976,5.7750707,321,0.48674703,0.57315725
3521002,2026,1.6811211,20.088995,6.817808,912,0.41578448,0.50108325
3521101,2026,1.6902548,21.773365,5.7151494,302,0.42714542,0.5077008
3521150,2026,1.5504967,19.659605,5.734479,308,0.3637623,0.4736213
3521200,2026,2.1602888,21.099604,5.070366,158,0.540102,0.63135463
3521309,2026,1.8766426,15.604545,6.1029587,446,0.4758458,0.557035
3521408,2026,1.7600796,20.455437,6.2761827,530,0.43607056,0.5430664
3521507,2026,1.8305559,18.507608,5.506268,245,0.45847246,0.5437287
3521606,2026,1.5890393,20.201017,5.783019,323,0.3741842,0.48818296
3521705,2026,1.8402077,23.133013,5.86672,352,0.45986995,0.5480935
3521804,2026,2.0160704,22.961712,7.0244164,1122,0.500777,0.6085495
3521903,2026,1.6511191,18.577995,6.0166764,409,0.38739163,0.49107742
3522000,2026,1.9680152,22.591799,6.297743,542,0.49641857,0.5976739
3522109,2026,1.5626706,20.905499,7.3582606,1568,0.3579866,0.47588718
3522208,2026,1.8193163,20.504454,6.9920635,1086,0.45151296,0.543581
3522307,2026,1.5027975,20.632915,7.3104067,1494,0.3428486,0.4507903
3522406,2026,1.7532965,20.864965,6.7504163,853,0.43811268,0.52808166
3522505,2026,1.6528649,19.856504,6.466318,642,0.39456752,0.49119663
3522604,2026,1.5031844,20.229124,7.338557,1537,0.3398201,0.4574687
3522703,2026,1.6931082,20.866915,7.1776094,1308,0.39823505,0.51916426
3522802,2026,2.2464292,22.48074,6.0380435,418,0.55864525,0.6836602
3522901,2026,2.0022392,20.749424,6.5298104,684,0.50597644,0.60261554
3523008,2026,1.5084412,15.80691,5.1181808,166,0.34827003,0.47034246
3523107,2026,1.630901,20.70394,6.620738,749,0.38984329,0.49155855
3523206,2026,1.8614814,20.723045,6.5510106,698,0.4788837,0.55491847
3523305,2026,2.0762577,18.346867,5.905539,366,0.5310432,0.6228757
3523404,2026,1.6629938,21.794014,7.092963,1202,0.4031996,0.5108913
3523503,2026,1.928316,20.60134,5.8701043,353,0.4861582,0.57709074
3523602,2026,2.0115542,22.071243,6.3837585,591,0.50907344,0.6009991
3523701,2026,2.2375557,15.681424,5.4599633,234,0.5569019,0.68765926
3523800,2026,2.1535072,20.37372,5.669677,288,0.54428583,0.6435644
3523909,2026,1.6150136,22.264668,8.66277,5782,0.3797263,0.48950136
3524006,2026,2.1487083,20.769506,6.2052836,494,0.539665,0.65277743
3524105,2026,1.6626306,16.594261,6.8055983,901,0.39368668,0.49253124
3524204,2026,1.9807267,18.551554,5.5916433,267,0.4975855,0.5915055
3524303,2026,1.6261195,19.074493,7.382762,1607,0.3799117,0.4833194
3524402,2026,1.5096308,21.545055,8.346929,4216,0.34546265,0.45222265
3524501,2026,1.4379292,19.16711,5.7889566,325,0.31266156,0.4338819
3524600,2026,2.1008892,18.396395,6.3879943,593,0.524256,0.64894575
3524709,2026,1.5306146,21.578642,6.992613,1087,0.3483772,0.4676503
3524808,2026,1.6439159,20.625256,7.8446136,2550,0.39680806,0.49671072
3524907,2026,1.8881438,21.548788,6.1714034,477,0.47379896,0.56297696
3525003,2026,1.8747644,18.830816,5.9979672,401,0.46810317,0.55014515
3525102,2026,1.6616449,17.378124,7.231302,1381,0.4031157,0.49366456
3525201,2026,1.9787055,21.116066,6.0215645,411,0.50095785,0.59658206
3525300,2026,1.569722,19.865274,7.9788218,2917,0.36320153,0.4731081
3525409,2026,2.0752566,21.7598,5.061768,156,0.52207524,0.6271934
3525508,2026,1.7831361,21.356836,7.7303767,2275,0.44080058,0.53438246
3525607,2026,1.8974096,19.918009,5.6150885,273,0.47644916,0.5663938
3525706,2026,1.6931165,19.271214,6.664155,782,0.40962088,0.50257635
3525805,2026,2.068602,17.497953,5.7310863,307,0.5229511,0.6297619
3525854,2026,1.8141618,22.776068,4.8068523,121,0.4523179,0.54369575
3525904,2026,1.5497867,21.082375,8.436851,4613,0.35903147,0.4642352
3526001,2026,1.6451532,19.55333,6.714331,823,0.402931,0.49876118
3526100,2026,2.2349622,15.818513,5.7833543,323,0.5587479,0.66441435
3526209,2026,1.9825921,21.14935,5.746407,312,0.49983191,0.6022249
3526308,2026,1.6909645,22.352058,6.9450407,1036,0.4112057,0.5022794
3526407,2026,1.9473838,21.446026,6.0300617,414,0.49268532,0.5851494
3526506,2026,1.6304438,20.593441,5.6215615,275,0.39057454,0.5063534
3526605,2026,2.0953043,18.162312,6.043241,420,0.5292133,0.6503145
3526704,2026,1.611918,20.835258,7.41466,1659,0.38456872,0.4855287
3526803,2026,1.6247844,22.019335,6.952174,1044,0.38621277,0.49436018
3526902,2026,1.5989333,20.66739,8.922621,7498,0.38015962,0.48032516
3527009,2026,2.1642566,19.308277,5.826036,338,0.546182,0.63405544
3527108,2026,1.6190238,20.26289,7.6620507,2125,0.37971905,0.48626512
3527207,2026,1.5739306,19.847738,7.530207,1862,0.35925165,0.46506867
3527256,2026,1.6958671,18.108133,5.219082,183,0.43072292,0.50237906
3527306,2026,1.72844,22.132507,6.0737906,433,0.42588434,0.5215227
3527405,2026,1.7125498,18.238298,6.4156585,610,0.42170152,0.5158156
3527504,2026,2.2632892,18.331778,4.4048476,80,0.55818933,0.68152434
3527603,2026,1.9418951,18.496408,6.0832663,437,0.4917973,0.5922344
3527702,2026,2.2140727,16.080523,5.5179887,248,0.5540888,0.6601895
3527801,2026,2.0196927,16.182674,4.9233327,136,0.5120934,0.60994905
3527900,2026,1.9952469,19.40173,5.165017,174,0.49428445,0.5905231
3528007,2026,2.0130754,22.196352,5.5560646,257,0.5103022,0.61813766
3528106,2026,1.6386576,17.477482,5.923187,372,0.39270744,0.4887966
3528205,2026,1.7301855,19.90228,4.791252,119,0.41497457,0.5226071
3528304,2026,1.7039421,16.940004,5.3382783,207,0.41865197,0.5108501
3528403,2026,1.7978446,20.085144,6.277416,531,0.4479576,0.5449271
3528502,2026,1.6508852,19.020807,7.431628,1687,0.39481178,0.49313676
3528601,2026,2.1006355,20.827396,5.955228,384,0.5291908,0.6377513
3528700,2026,1.9221965,20.963917,5.6228895,275,0.48593035,0.575999
3528809,2026,1.6759356,18.374647,6.1666436,475,0.40567935,0.50456655
3528858,2026,1.6945553,21.5211,5.0796595,159,0.41363105,0.5123652
3528908,2026,1.9106877,21.882122,5.958119,385,0.48128742,0.575983
3529005,2026,1.4755703,20.843542,8.982309,7959,0.32321033,0.4438897
